Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-02-21,276.54,279.88,274.3,278.48,25010
2012-02-22,279.88,279.88,273.94,274.4,30800
2012-02-23,277.09,278.76,272.55,272.55,32858
2012-02-24,274.77,277.64,272.92,277.47,25228
2012-02-27,278.48,278.48,273.85,278.48,14139
2012-02-28,278.48,279.04,276.73,278.48,17157
2012-02-29,279.41,280.44,276.44,279.88,29977
2012-03-01,276.35,279.88,272.45,274.87,25132
2012-03-02,273.38,278.02,273.38,277.09,29360
2012-03-05,277.28,280.34,274.87,277.09,17970
2012-03-06,277.84,277.84,265.49,265.49,35927
2012-03-07,268.93,269.21,265.49,266.88,36826
2012-03-08,266.97,275.7,264.1,274.77,30308
2012-03-09,272.92,276.63,272.92,275.7,23343
2012-03-12,276.63,276.63,270.22,276.54,16944
2012-03-13,274.13,279.41,273.29,279.41,89444
2012-03-14,280.34,288.78,280.34,286.38,61757
2012-03-15,284.23,286.83,283.32,286.38,43119
2012-03-16,286.83,288.7,284.16,286.83,64656
2012-03-19,284.06,286.83,280.34,282.66,26150
2012-03-20,283.13,289.16,281.91,281.91,20105
2012-03-21,283.5,289.63,272.92,273.85,31112
2012-03-22,273.94,280.34,259.92,263.63,33799
2012-03-23,266.51,273.75,260.85,270.5,19540
2012-03-26,270.32,273.85,263.91,269.21,10080
2012-03-27,275.32,275.32,269.76,271.43,30843
2012-03-28,271.89,272.92,267.35,269.48,45065
2012-03-29,269.21,269.21,260.85,262.24,40488
2012-03-30,263.17,269.11,262.43,264.74,113578
2012-04-02,264.66,268.45,264.66,266.88,49330
2012-04-03,270.88,273.75,266.97,273.75,20378
2012-04-04,269.48,272.08,265.49,265.49,19758
2012-04-05,265.49,268.55,265.49,268.55,7060
2012-04-10,269.21,269.21,263.91,263.91,13426
2012-04-11,266.41,266.41,261.86,264.46,34948
2012-04-12,264.46,272.72,264.46,264.84,28677
2012-04-13,269.95,272.45,264.94,264.94,32775
2012-04-16,266.41,268.93,264.46,265.49,34473
2012-04-17,265.49,269.21,264.56,269.11,49008
2012-04-18,269.11,270.6,268,268.65,106990
2012-04-19,270.88,272.72,268.83,270.12,17136
2012-04-20,268.28,271.05,267.62,269.21,17077
2012-04-23,265.49,271.05,265.4,265.49,53328
2012-04-24,265.49,271.33,265.49,268.73,34780
2012-04-25,268.73,273.56,268.28,272.92,21237
2012-04-26,272.92,273.85,269.21,269.21,48930
2012-04-27,268.55,271.05,266.61,269.21,48292
2012-04-30,271.05,272.92,265.77,268.18,40182
2012-05-02,266.41,270.6,265.03,265.95,33247
2012-05-04,265.49,265.49,261.78,263.36,41764
2012-05-07,262.06,266.97,260.02,266.33,26435
2012-05-08,269.02,269.02,261.03,265.49,34843
2012-05-09,267.25,268.28,261.03,268.28,44539
2012-05-10,268.09,269.21,261.78,266.61,70179
2012-05-11,262.79,266.41,262.06,264.28,14404
2012-05-14,263.08,263.63,258.25,261.41,29494
2012-05-15,263.63,263.63,257.6,257.78,14716
2012-05-16,255.1,257.14,250.63,256.67,46943
2012-05-17,256.67,258.07,252.5,252.5,34345
2012-05-18,249.71,261.78,249.52,252.5,24843
2012-05-21,255.75,255.75,251.1,252.77,32519
2012-05-22,252.77,255.1,252.5,253.51,63623
2012-05-23,252.03,252.03,243.48,244.14,22562
2012-05-24,247.66,250.63,244.32,245.99,35077
2012-05-25,250.08,250.08,244.24,249.61,20804
2012-05-28,250.35,250.35,244.14,245.99,15800
2012-05-29,245.63,248.78,244.14,248.32,7870
2012-05-30,245.99,247.75,243.21,243.76,18518
2012-05-31,242.29,251.28,242.19,251.28,35019
2012-06-01,249.99,251.47,240.52,242.47,44692
2012-06-04,242.29,249.52,241.36,242.74,18810
2012-06-05,243.03,248.68,237.37,237.37,14795
2012-06-06,237.73,244.04,237.73,244.04,22534
2012-06-08,244.51,251.57,239.97,250.45,33135
2012-06-11,250.73,258.07,250.73,255.47,10324
2012-06-12,257.14,263.08,253.51,259.92,37868
2012-06-13,263.63,266.41,258.07,264.56,14610
2012-06-14,263.44,269.21,260.19,264.56,23410
2012-06-15,268.28,271.98,264.66,270.12,124345
2012-06-18,271.98,272.82,264.74,270.6,24491
2012-06-19,270.6,277.47,268.65,271.98,26821
2012-06-20,273.85,277,269.21,271.53,34320
2012-06-21,272.92,272.92,270.12,271.43,14874
2012-06-22,270.12,271.43,267.16,270.12,6507
2012-06-25,270.12,270.12,264.56,264.66,11978
2012-06-26,270.12,271.05,267.35,269.02,17874
2012-06-27,268.28,269.21,266.41,266.7,5293
2012-06-28,268.18,271.05,265.58,271.05,14486
2012-06-29,272.92,277.64,269.38,275.6,20326
2012-07-02,273.85,277.09,272.08,274.3,8013
2012-07-03,275.89,278.21,273.29,278.21,8311
2012-07-04,278.21,280.16,276.16,277.28,12060
2012-07-05,277.64,278.48,274.96,277.37,16171
2012-07-06,278.3,278.3,271.98,273.85,10894
2012-07-09,271.53,274.77,261.03,261.03,17162
2012-07-10,265.95,269.21,260.85,265.49,14021
2012-07-11,268.18,270.78,261.78,270.78,17326
2012-07-12,264.56,269.21,262.79,265.77,14837
2012-07-13,269.21,270.12,266.51,266.51,4581
2012-07-16,266.51,267.62,263.63,266.61,11533
2012-07-17,267.44,269.02,263.44,266.61,10043
2012-07-18,268.28,268.45,263.81,267.81,12107
2012-07-19,268.28,272.92,267.16,270.78,16701
2012-07-20,271.05,271.98,269.11,270.12,18207
2012-07-23,266.41,266.61,262.7,262.89,34612
2012-07-24,260.66,260.94,256.77,259.92,15994
2012-07-25,258.07,260.85,258.07,260.29,15823
2012-07-26,258.99,265.03,258.99,259.92,25814
2012-07-27,266.05,266.33,260.1,262.89,13231
2012-07-30,266.33,266.33,260.94,262.61,7396
2012-07-31,262.06,266.33,262.06,264.56,15322
2012-08-01,262.14,266.41,262.14,264.1,17997
2012-08-02,264.56,273.38,264.56,269.21,36524
2012-08-03,269.21,278.12,269.21,277.57,25513
2012-08-06,278.48,285.82,278.4,284.99,21031
2012-08-07,284.8,284.99,282.48,283.5,6799
2012-08-08,281.55,285.9,278.76,285.9,24201
2012-08-09,287.31,295.47,285.9,295.37,33511
2012-08-10,288.7,296.59,287.86,296.59,15486
2012-08-13,291.58,296.5,291.58,295.19,7778
2012-08-14,296.86,297.05,293.25,295.02,7184
2012-08-16,294.08,297.98,294.08,294.36,16532
2012-08-17,296.12,296.12,292.41,292.41,9205
2012-08-20,292.41,294.26,288.42,288.7,26515
2012-08-21,292.22,294.26,288.78,293.35,13304
2012-08-22,293.35,293.8,290.27,293.35,4046
2012-08-23,294.26,294.26,291.58,292.69,9599
2012-08-24,292.87,293.35,290,292.04,8615
2012-08-27,292.04,292.41,290.08,290.18,7617
2012-08-28,290.55,292.32,287.86,291.48,8829
2012-08-29,291.48,292.32,287.95,287.95,10496
2012-08-30,286,290.46,285.16,285.16,13013
2012-08-31,286.83,286.83,283.22,283.22,36484
2012-09-03,286.83,286.83,279.41,279.41,8621
2012-09-04,281.74,284.06,281.74,282.39,16707
2012-09-05,284.06,285.35,281.46,282.48,14622
2012-09-06,282.66,295.19,282.19,295.19,41026
2012-09-07,290.65,296.12,289.81,296.12,24540
2012-09-10,295.19,296.96,290.75,293.62,19825
2012-09-11,290.83,294.26,288.33,292.41,19745
2012-09-12,294.18,294.18,288.5,289.53,19935
2012-09-13,289.53,290.55,288.5,289.63,12766
2012-09-14,295.66,296.02,290.65,293.9,64696
2012-09-17,290.83,295.09,290.83,292.13,11131
2012-09-18,292.87,293.99,291.48,292.87,8457
2012-09-19,294.26,297.52,291.67,294.45,41623
2012-09-20,292.59,294.26,291.94,293.35,43507
2012-09-21,293.35,296.12,288.7,291.39,42869
2012-09-24,291.39,292.41,287.4,292.41,24008
2012-09-25,289.63,296.96,289.63,296.68,21684
2012-09-26,294.73,294.73,289.81,291.2,17702
2012-09-27,294.26,294.36,290.55,293.35,34550
2012-09-28,292.5,294.73,291.58,293.15,27405
2012-10-01,291.67,294.18,290.75,293.15,14795
2012-10-02,294.18,294.18,290.65,291.39,9566
2012-10-03,292.41,293.35,292.13,293.35,5713
2012-10-04,293.35,300.29,292.41,298.35,15612
2012-10-05,299.56,302.61,298.07,302.61,12155
2012-10-08,301.69,305.59,300.39,300.94,16905
2012-10-09,303.37,303.37,293.42,293.42,15547
2012-10-10,293.52,296.31,293.52,296.31,11898
2012-10-11,294.54,296.12,293.35,293.7,10785
2012-10-12,294.18,294.18,290.55,293.35,5749
2012-10-15,293.9,295.29,281.08,284.51,17286
2012-10-16,289.63,296.02,289.63,292.5,10285
2012-10-17,294.26,299.37,293.25,299.28,12723
2012-10-18,298.91,303.45,296.22,303.45,15145
2012-10-19,300.49,302.71,298.63,302.34,11013
2012-10-22,300.49,303.27,294.26,298.81,5492
2012-10-23,294.82,298.72,292.78,292.78,8622
2012-10-24,292.97,296.77,288.05,288.88,15114
2012-10-25,291.85,291.94,285.9,286.1,14596
2012-10-26,284.99,289.53,284.06,289.53,6791
2012-10-29,289.53,291.94,285.9,286.1,9599
2012-10-30,286.1,290,286.1,289.63,2639
2012-10-31,289.63,290.18,278.86,279.59,19329
2012-11-02,281.27,281.36,270.12,276.73,87531
2012-11-05,276.26,276.26,273.85,274.3,22354
2012-11-06,274.22,276.73,272.36,275.14,19489
2012-11-07,274.4,278.02,273.1,276.35,18609
2012-11-08,278.21,278.48,273.29,273.38,83165
2012-11-09,273.2,276.44,270.32,273.85,25360
2012-11-12,271.98,276.44,271.98,273.85,12602
2012-11-13,273.85,276.63,270.6,276.54,26138
2012-11-14,276.26,283.13,272.27,278.67,38239
2012-11-15,278.57,286.83,278.48,284.51,21975
2012-11-16,287.03,287.03,278.48,282.11,38163
2012-11-19,284.71,286.83,281.36,285.45,17026
2012-11-20,285.9,285.9,281.46,285.63,29435
2012-11-21,285.73,286.38,283.13,283.32,8879
2012-11-22,284.99,284.99,282.29,284.99,6549
2012-11-23,285.63,286.83,283.68,286.83,23041
2012-11-26,289.63,289.63,283.96,289.34,8622
2012-11-27,289.63,292.04,286.83,292.04,9178
2012-11-28,288.7,291.85,286.83,289.72,22361
2012-11-29,290.55,293.62,290.27,292.41,13477
2012-11-30,293.35,296.59,290.08,293.35,30918
2012-12-03,294.26,296.96,291.48,296.96,14113
2012-12-04,296.96,296.96,295.37,296.12,9586
2012-12-05,296.12,296.86,293.25,296.12,14539
2012-12-06,295.37,301.69,293.62,297.05,36781
2012-12-07,301.51,301.69,295.19,297.05,28637
2012-12-10,296.4,302.61,296.4,302.61,25226
2012-12-11,302.61,304.94,298.91,303.55,29164
2012-12-12,303.55,304.94,298.91,304.94,26353
2012-12-13,304.76,304.76,301.78,303.45,18039
2012-12-14,305.12,306.33,301.88,306.33,25633
2012-12-17,306.98,308.1,302.16,306.33,23285
2012-12-18,306.24,306.8,302.99,306.33,35096
2012-12-19,306.33,312.83,304.01,309.3,26512
2012-12-20,308.37,309.96,305.41,306.24,53903
2012-12-21,305.41,306.24,298.91,306.24,87146
2012-12-27,302.61,306.24,302.61,303.83,13210
2012-12-28,302.61,302.61,299.84,302.61,23387
2013-01-02,303.92,307.26,303.92,305.41,14495
2013-01-03,304.66,306.43,300.86,302.61,12592
2013-01-04,300.49,305.41,300.49,302.16,18832
2013-01-07,301.69,302.61,283.22,295.29,36930
2013-01-08,295.19,300.67,290.08,295.19,30694
2013-01-09,295.19,297.89,291.94,292.97,9364
2013-01-10,293.06,298.17,290.08,294.26,29571
2013-01-11,294.26,297.05,291.58,293.62,27807
2013-01-14,292.41,294.64,280.81,290.55,47751
2013-01-15,289.53,290.46,286.1,289.07,14230
2013-01-16,288.6,294.08,285.35,294.08,14991
2013-01-17,290.65,297.98,289.91,296.12,29658
2013-01-18,296.12,298.81,296.12,297.52,14521
2013-01-21,297.98,298.81,296.22,298.44,7459
2013-01-22,300.21,300.21,295.19,298.07,30484
2013-01-23,299.84,305.87,297.05,304.66,31514
2013-01-24,301.78,310.97,300.77,310.97,30294
2013-01-25,310.87,310.87,304.76,306.33,37716
2013-01-28,308.19,309.13,302.06,306.33,16427
2013-01-29,306.33,310.97,302.71,310.97,26080
2013-01-30,310.97,313.76,303.09,305.41,23768
2013-01-31,303.55,306.24,297.14,300.29,36520
2013-02-01,300.29,300.67,297.69,299.84,23392
2013-02-04,301.23,301.69,292.41,292.41,16387
2013-02-05,292.41,304.48,291.48,304.48,47961
2013-02-06,304.48,305.96,300.58,300.94,26910
2013-02-07,300.21,304.48,299.94,303.64,29725
2013-02-08,304.48,309.13,298.91,303.18,26347
2013-02-11,307.08,310.97,303.64,307.26,24775
2013-02-12,306.33,313.67,305.78,308.37,33547
2013-02-13,307.36,310.51,304.38,308.56,16304
2013-02-14,305.41,309.86,299.94,305.96,26006
2013-02-15,307.63,308.1,305.5,307.36,35001
2013-02-18,307.26,309.58,306.61,307.26,14815
2013-02-19,307.26,309.49,307.26,308.19,35984
2013-02-20,306.53,308.1,305.41,306.33,12462
2013-02-21,305.5,307.26,303.83,307.26,23523
2013-02-22,308.1,309.03,305.41,309.03,17825
2013-02-25,307.26,314.59,307.26,313.67,55026
2013-02-26,313.67,313.67,308.1,308.93,44384
2013-02-27,311.25,311.25,308.93,309.3,26519
2013-02-28,310.04,313.67,309.2,313.3,23430
2013-03-01,312.64,320.06,310.42,319.33,22894
2013-03-04,318.77,321.56,315.89,318.32,64242
2013-03-05,318.39,323.69,316.17,316.73,14817
2013-03-06,317.94,323.98,316.17,323.98,48079
2013-03-07,323.04,324.53,318.39,322.95,6547
2013-03-08,324.16,326.48,318.96,326.48,15859
2013-03-11,326.75,326.75,321.28,326.38,11632
2013-03-12,326.29,326.29,323.32,325.55,6769
2013-03-13,325.55,325.55,322.11,324.91,8323
2013-03-14,326.29,331.3,320.72,320.72,25034
2013-03-15,327.51,329.08,323.6,324.91,83994
2013-03-18,323.04,324.53,318.39,321.19,23112
2013-03-19,320.82,323.41,320.26,320.72,14218
2013-03-20,320.26,326.58,320.26,322.11,12635
2013-03-21,322.11,325.64,316.73,323.04,19988
2013-03-22,320.44,323.88,318.39,320.26,53134
2013-03-25,321.47,324.25,309.3,309.3,9508
2013-03-26,310.04,313.3,307.36,311.8,10813
2013-03-27,306.33,324.16,301.78,321.19,27598
2013-03-28,314.88,321.09,313.76,317.47,26465
2013-04-02,314.04,328.98,314.04,325.83,34746
2013-04-03,328.15,328.15,314.41,314.69,30332
2013-04-04,314.22,319.79,314.22,318.96,19642
2013-04-05,319.79,321.47,315.62,318.32,45726
2013-04-08,321.56,322.95,317.56,318.39,37222
2013-04-09,320.26,323.04,318.39,319.05,23965
2013-04-10,319.05,322.21,314.78,320.26,32886
2013-04-11,320.26,323.78,317.47,323.78,13236
2013-04-12,319.79,323.69,319.79,323.69,13775
2013-04-15,321.37,326.58,320.35,320.44,11956
2013-04-17,326.01,327.03,315.72,315.72,42824
2013-04-18,314.69,321.19,314.69,316.55,42703
2013-04-19,315.62,326.2,314.92,318.39,19973
2013-04-22,323.19,324.71,315.72,320.26,23499
2013-04-23,323.04,323.04,314.69,320.26,39072
2013-04-24,322.11,322.11,314.78,317.47,21937
2013-04-25,317.94,320.31,315.02,315.02,15599
2013-04-26,314.69,318.39,314.69,314.69,7165
2013-04-29,319.15,323.98,317.52,323.98,5751
2013-04-30,326.48,326.75,309.68,320.82,27699
2013-05-02,320.82,320.82,312.04,314.69,8656
2013-05-06,317.43,321,314.74,321,11717
2013-05-07,314.69,320.26,314.69,320.06,12622
2013-05-08,323.04,325.64,320.26,323.32,17218
2013-05-09,320.86,333.62,320.86,331.4,33274
2013-05-10,331.4,331.4,327.68,329.08,10820
2013-05-13,332.42,337.1,328.65,334.33,12476
2013-05-14,336.24,349.61,331.47,345.17,21172
2013-05-15,348.61,349.71,339.2,348.66,54900
2013-05-16,349.42,349.42,335.28,343.88,10578
2013-05-17,347.23,362.03,338.34,353.53,21366
2013-05-20,357.35,361.07,350.57,354.39,4002
2013-05-21,355.39,358.02,339.34,341.97,20666
2013-05-22,342.93,350.14,339.2,344.84,21531
2013-05-23,335.28,351.53,334.33,344.84,35322
2013-05-24,344.84,349.14,340.15,348.66,12791
2013-05-27,350.57,367.29,348.66,362.99,26142
2013-05-28,367.67,380.18,367.67,376.31,14885
2013-05-29,373.73,376.31,361.07,361.69,26441
2013-05-31,362.99,376.31,362.99,376.31,56464
2013-06-03,362.03,368.72,360.88,363.94,27230
2013-06-04,367.76,374.4,361.27,374.4,19291
2013-06-05,367.86,370.63,365.13,370.63,17210
2013-06-06,364.9,370.63,364.9,369.68,18094
2013-06-07,371.59,372.4,365.85,371.59,20359
2013-06-10,372.54,373.49,370.63,372.58,34460
2013-06-11,374.26,374.26,372.54,372.54,51639
2013-06-12,372.54,374.93,361.61,370.63,29214
2013-06-13,362.99,370.25,362.03,366.81,36893
2013-06-14,371.72,371.72,367.05,369.68,6486
2013-06-17,369.68,373.4,368.15,370.63,52632
2013-06-18,371.72,377.27,368.53,374.55,22284
2013-06-19,374.45,376.31,369.72,372.54,38448
2013-06-20,371.49,377.32,363.94,363.94,76217
2013-06-21,358.21,371.59,339.2,351.53,94218
2013-06-24,351.53,367,351.53,358.21,22308
2013-06-25,356.87,362.6,356.87,359.74,22074
2013-06-26,345.8,367.76,343.88,367.76,36157
2013-06-27,364.9,368.1,351.58,358.21,50846
2013-06-28,357.26,366.57,352.48,365.85,68341
2013-07-01,367.76,370.82,358.49,362.99,33440
2013-07-02,365.8,373.49,358.02,372.73,38715
2013-07-03,371.72,380.18,364.95,370.58,24124
2013-07-04,371.72,371.72,364.04,367.24,15849
2013-07-05,370.63,370.63,365.85,367.29,13961
2013-07-08,368.72,368.72,363.94,364.95,15881
2013-07-09,367.76,367.76,359.6,361.07,16542
2013-07-10,358.21,372.49,357.35,370.63,33095
2013-07-11,373.3,373.98,364.09,370,31727
2013-07-12,366.04,370.63,365.85,369.14,66653
2013-07-15,367.29,368.72,364.99,367.29,26998
2013-07-16,370.78,370.78,367.34,368.72,28491
2013-07-17,367.34,386.87,367.34,383.91,83775
2013-07-18,379.8,382.09,375.7,377.32,9033
2013-07-19,377.32,381.9,374.16,377.32,9764
2013-07-22,383.62,383.62,369.87,376.36,6774
2013-07-23,381.9,381.9,376.22,378.28,12079
2013-07-24,379.9,383.05,376.41,383.05,25535
2013-07-25,380.42,393.36,378.28,393.36,13557
2013-07-26,387.2,396.42,387.2,391.6,311959
2013-07-29,392.93,398.33,391.64,395.76,30007
2013-07-30,399.09,405.01,395.71,404.07,13893
2013-07-31,403.58,424.79,401.2,412.46,60348
2013-08-01,415.53,448.24,415.53,420.4,50867
2013-08-02,420.3,442.27,416.86,425.56,41154
2013-08-05,421.26,453.74,421.26,438.35,29070
2013-08-06,444.08,444.08,425.07,425.07,41861
2013-08-07,428.71,428.71,412.95,417.91,39595
2013-08-08,419.25,435.59,418.73,420.3,30971
2013-08-09,422.17,424.36,417.91,418.87,9601
2013-08-12,407.17,424.12,407.17,418.39,16956
2013-08-13,419.83,427.94,418.39,425.27,13745
2013-08-14,425.07,448.87,422.4,444.18,27907
2013-08-16,436.87,444.66,436.87,443.22,21407
2013-08-19,442.75,443.22,431.34,443.22,33980
2013-08-20,434.82,438.54,426.84,430.28,34130
2013-08-21,430.9,436.54,428.9,431.76,22176
2013-08-22,433.34,441.27,431.57,438.4,28599
2013-08-23,434.63,442.13,430.95,440.36,16671
2013-08-26,444.18,444.18,440.26,443.22,8598
2013-08-27,440.36,440.55,421.26,428.9,27671
2013-08-28,425.27,428.9,415.53,420.3,63954
2013-08-29,423.17,427.9,420.4,423.17,28080
2013-08-30,425.07,425.07,421.26,422.21,33873
2013-09-02,429.66,430.76,425.12,429.47,30524
2013-09-03,429.86,438.45,429.86,432.91,26067
2013-09-04,433.53,439.26,407.12,408.84,37309
2013-09-05,401.58,407.07,377.5,388.78,87920
2013-09-06,388.02,402.72,387.82,398.95,78267
2013-09-09,404.07,436.11,399.28,421.35,44491
2013-09-10,426.7,435.39,421.16,435.39,51068
2013-09-11,435.59,435.59,424.89,434.53,16631
2013-09-12,431.76,439.31,424.12,429.86,36863
2013-09-13,428.37,433.53,409.12,412.09,45721
2013-09-16,418.24,418.24,400.24,400.24,41552
2013-09-17,408.79,409.8,391.64,407.69,60997
2013-09-18,407.88,417.34,403.25,405.01,39849
2013-09-19,419.34,424.12,405.21,412.66,48563
2013-09-20,410.71,414.47,402.43,414.09,199895
2013-09-23,414.09,429.71,405.97,427.94,36443
2013-09-24,422.78,429.71,422.78,429.62,29731
2013-09-25,429.86,448.01,423.4,444.94,42855
2013-09-26,444.18,475.7,444.18,466.15,53598
2013-09-27,467.11,475.7,446.09,446.81,18244
2013-09-30,446.81,451.73,429.94,429.94,24472
2013-10-01,433.67,471.83,433.67,471.83,27400
2013-10-02,461.38,470.73,450.77,470.73,13506
2013-10-03,468.39,469.97,459.47,462.34,12153
2013-10-04,458.51,460.28,448.96,448.96,18115
2013-10-07,448.01,448.01,434.91,440.83,15864
2013-10-08,440.46,446.95,437.49,445.99,16907
2013-10-09,445.99,448.67,438.45,441.32,13945
2013-10-10,447,472.84,444.18,469.01,19631
2013-10-11,472.84,493.86,464.24,490.99,56908
2013-10-14,489.07,499.1,482.43,490.99,17625
2013-10-15,490.99,518.5,478.57,478.57,71004
2013-10-16,479.82,508.13,479.82,499.59,36847
2013-10-17,500.54,507.23,489.65,496.72,24229
2013-10-18,496.62,496.62,465.68,488.6,27532
2013-10-21,496.24,510.19,490.51,510.19,18805
2013-10-22,517.54,524.42,494.33,501.54,27686
2013-10-23,496.72,505.27,496.72,500.92,33472
2013-10-24,504.31,510.04,494.81,494.81,21007
2013-10-25,494.81,509.13,492.66,499.1,30805
2013-10-28,496.72,505.32,488.6,488.6,10354
2013-10-29,488.55,500.35,482.68,484.3,16177
2013-10-30,484.3,488.5,478.62,485.06,40535
2013-10-31,490.03,496.72,478.57,487.17,26650
2013-11-04,495.29,495.48,489.07,489.07,10845
2013-11-05,494.81,494.81,481.96,482.39,31045
2013-11-06,482.87,487.17,482.39,484.01,24767
2013-11-07,484.3,488.6,482.39,482.39,14062
2013-11-08,481.05,486.12,480.67,481.44,8740
2013-11-12,487.07,491.9,483.34,485.26,29014
2013-11-13,482.39,490.03,482.39,482.39,26330
2013-11-14,490.32,498.63,490.13,491.94,21706
2013-11-15,498.63,506.27,492.47,497.67,19463
2013-11-18,498.63,534.83,498.63,527.76,35444
2013-11-19,516.01,544.48,516.01,533.02,31587
2013-11-20,533.02,533.02,517.73,532.02,21113
2013-11-21,530.15,530.15,518.21,518.21,28268
2013-11-22,523.46,536.74,522.03,530.25,27297
2013-11-25,530.25,542.57,521.79,542.57,11983
2013-11-26,526.33,541.61,523.61,539.71,36792
2013-11-27,535.02,542.1,531.11,534.93,13290
2013-11-28,534.88,539.61,531.11,536.84,9040
2013-11-29,534.45,541.52,521.13,532.07,19811
2013-12-02,530.15,532.88,515.82,515.82,16074
2013-12-03,510.48,515.54,501.49,511.05,16492
2013-12-04,512,512,484.49,491.75,49334
2013-12-05,495.71,505.27,477.61,491.94,45193
2013-12-06,503.4,503.4,490.47,490.47,28324
2013-12-09,496.72,498.63,483.34,490.22,13483
2013-12-10,487.27,494.81,473.03,484.3,24982
2013-12-11,479.24,491.94,477.61,477.61,28419
2013-12-12,477.61,485.26,469.5,481.44,28642
2013-12-13,481.44,483.92,472.89,482.72,35109
2013-12-16,477.61,487.17,475.27,480.48,37551
2013-12-17,480.48,485.06,478.57,483.34,45673
2013-12-18,480.48,487.02,480.48,484.3,38273
2013-12-19,487.17,496.67,462.05,471.88,52397
2013-12-20,464.19,482.3,464.19,471.02,83818
2013-12-23,486.21,486.98,469.3,477.61,21120
2013-12-27,477.61,478.57,463.33,468.07,28137
2013-12-30,463.28,477.61,458.85,477.61,38285
2014-01-02,471.02,478.57,471.02,476.23,11539
2014-01-03,474.75,476.66,468.07,468.07,8388
2014-01-07,461.38,467.01,451.06,454.69,37338
2014-01-08,454.97,465.91,453.83,465.91,44170
2014-01-09,464.86,465.1,449.96,449.96,14463
2014-01-10,449.96,458.46,439.97,458.46,22123
2014-01-13,457.99,472.08,452.73,468.07,38167
2014-01-14,468.07,481.1,463.28,481.1,27878
2014-01-15,483.34,489.07,478.1,480.48,57738
2014-01-16,488.89,488.89,472.84,480,15573
2014-01-17,483.15,486.21,469.01,472.94,15113
2014-01-20,470.93,486.07,469.5,477.61,27290
2014-01-21,484.73,486.21,471.88,482.34,28098
2014-01-22,486.21,494.81,482.39,490.03,62869
2014-01-23,491.85,496.62,486.36,496.62,43902
2014-01-24,496.57,496.57,471.88,471.88,43599
2014-01-27,469.01,473.8,455.46,473.8,60723
2014-01-28,473.8,473.84,468.16,472.36,35502
2014-01-29,474.75,476.66,461.48,471.79,37278
2014-01-30,468.07,481.44,460.23,479.53,17695
2014-01-31,482.3,487.17,469.59,487.17,29056
2014-02-03,484.3,498.63,480.58,482.43,18369
2014-02-04,476.47,495.63,470.45,486.54,23523
2014-02-05,486.02,496.57,480,496.57,36716
2014-02-06,498.73,509.99,498.73,507.23,39887
2014-02-07,508.56,508.81,501.97,501.97,17800
2014-02-10,497.96,505.32,491.37,504.36,21257
2014-02-11,504.36,509.42,497.06,509.42,21468
2014-02-12,511.05,513.43,504.55,512.72,13050
2014-02-13,507.41,513.24,507.41,513.24,13738
2014-02-14,513.92,515.82,508.71,511.05,13933
2014-02-17,506.46,509.13,503.4,503.4,6936
2014-02-18,504.41,506.32,498.29,498.73,29504
2014-02-19,498.15,508.09,496.91,502.45,6409
2014-02-20,497.63,508.18,497.2,500.54,20848
2014-02-21,507.9,514.1,503.12,508.95,13454
2014-02-24,508.95,516.78,508.95,516.78,22506
2014-02-25,516.78,520.51,508.18,508.18,22193
2014-02-26,508.18,513.72,489.07,496.72,27152
2014-02-27,500.3,501.49,487.35,500.54,12549
2014-02-28,503.12,520.6,502.45,520.6,30546
2014-03-03,501.49,509.23,492.9,493.37,29484
2014-03-04,495.09,505.17,495.09,496.72,25483
2014-03-05,498.63,505.89,493.99,493.99,34140
2014-03-06,495.76,502.4,493.99,493.99,9020
2014-03-07,497.67,500.54,492.19,498.63,12561
2014-03-10,496.72,502.93,494.04,500.54,36905
2014-03-11,500.54,504.17,491.94,496.77,26662
2014-03-12,501.02,506.27,489.56,491.94,48366
2014-03-13,491.94,492.04,476.23,476.23,35988
2014-03-14,466.92,487.64,460.42,463.38,32601
2014-03-17,473.65,494.81,469.16,487.17,47610
2014-03-18,487.27,497.58,486.02,491.37,28927
2014-03-19,496.72,496.72,482.43,482.92,12835
2014-03-20,478.67,489.03,478.67,485.26,22815
2014-03-21,491.7,497.77,491.42,491.99,54585
2014-03-24,498.63,498.63,489.07,489.56,7079
2014-03-25,490.51,498.63,484.49,494.28,15141
2014-03-26,499.68,516.21,499.39,506.27,30765
2014-03-27,515.77,520.56,506.99,506.99,25324
2014-03-28,514.86,517.73,509.33,512.96,9889
2014-03-31,514.86,517.73,506.89,514.86,26641
2014-04-01,514.86,514.86,502.64,505.32,22962
2014-04-02,509.99,512.86,499.64,502.07,13062
2014-04-03,505.37,511.96,501.68,501.88,17792
2014-04-04,505.69,515.82,505.17,512.82,20488
2014-04-07,510.76,518.69,508.61,515.77,26101
2014-04-08,516.49,516.49,504.41,504.93,55756
2014-04-09,511.05,513.39,504.36,504.36,26206
2014-04-10,505.32,505.32,492.19,494.81,40214
2014-04-11,492.95,502.07,492.95,495.76,25247
2014-04-14,497.63,500.35,479.62,485.26,29203
2014-04-15,485.26,496.29,481.62,488.84,21919
2014-04-16,487.17,492.8,483.34,487.17,32988
2014-04-17,485.35,496.05,485.35,496.05,37942
2014-04-22,496.1,505.79,490.08,505.32,22886
2014-04-23,499.1,504.75,494.09,501.49,14224
